Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_8_10.rcp | 3.87401E-4 | 13 | 759 | 0 | 5.5689E-4 | 13 | 759 | 0 | 9.05338E-4 | 13 | 759 | 0 | 5.7418E-4 | 13 | 759 | 0 | 
j30_9_1.rcp | 0.05198938 | 728 | 498 | 403 | 0.07094501 | 728 | 498 | 389 | 0.09987491 | 728 | 498 | 389 | 0.06573969 | 726 | 498 | 419 | 
j30_9_2.rcp | 0.56853575 | 6170 | 652 | 9993 | 0.5849561 | 5480 | 652 | 6819 | 0.8005192 | 5480 | 652 | 6819 | 0.69356835 | 6612 | 652 | 8420 | 
j30_9_3.rcp | 0.04829878 | 455 | 377 | 788 | 0.0486604 | 418 | 377 | 559 | 0.07318299 | 418 | 377 | 559 | 0.04634432 | 413 | 377 | 756 | 
j30_9_4.rcp | 3.9158182 | 37699 | 392 | 41956 | 0.7359848 | 5324 | 392 | 5935 | 1.1577085 | 5324 | 392 | 5937 | 57.19618 | 574087 | 392 | 1291871 | 
j30_9_5.rcp | 60.000103 | 945803 | -1 | 615016 | 60.00016 | 769077 | -1 | 511299 | 60.00001 | 519325 | -1 | 352456 | 60.00001 | 947860 | -1 | 512726 | 
j30_9_6.rcp | 8.08896E-4 | 12 | 626 | 4 | 9.81614E-4 | 12 | 626 | 6 | 0.001511391 | 12 | 626 | 6 | 8.55542E-4 | 12 | 626 | 9 | 
j30_9_7.rcp | 0.001489633 | 16 | 607 | 9 | 0.002414672 | 16 | 607 | 20 | 0.003529828 | 16 | 607 | 20 | 0.002324057 | 17 | 607 | 23 | 
j30_9_8.rcp | 0.009032744 | 106 | 435 | 81 | 0.011412326 | 106 | 435 | 131 | 0.017899476 | 106 | 435 | 144 | 0.008618403 | 106 | 435 | 191 | 
j30_9_9.rcp | 0.005711524 | 111 | 532 | 21 | 0.006917573 | 104 | 532 | 22 | 0.00979769 | 104 | 532 | 22 | 0.007148954 | 119 | 532 | 36 | 
j30_9_10.rcp | 0.003000991 | 30 | 674 | 25 | 0.003138249 | 30 | 674 | 34 | 0.005165574 | 30 | 674 | 34 | 0.003093665 | 30 | 674 | 47 | 
j30_10_1.rcp | 6.29194E-4 | 12 | 408 | 0 | 7.08133E-4 | 12 | 408 | 2 | 0.001047246 | 12 | 408 | 2 | 6.50989E-4 | 12 | 408 | 3 | 
j30_10_2.rcp | 6.01088E-4 | 11 | 480 | 0 | 7.14322E-4 | 11 | 480 | 1 | 0.001006554 | 11 | 480 | 1 | 6.96772E-4 | 11 | 480 | 1 | 
j30_10_3.rcp | 4.65981E-4 | 10 | 509 | 0 | 6.03895E-4 | 10 | 509 | 0 | 8.72548E-4 | 10 | 509 | 0 | 5.95451E-4 | 10 | 509 | 0 | 
j30_10_4.rcp | 8.97124E-4 | 13 | 461 | 0 | 0.001601062 | 13 | 461 | 2 | 0.002044533 | 13 | 461 | 2 | 8.99477E-4 | 13 | 461 | 2 | 
j30_10_5.rcp | 0.002760979 | 48 | 308 | 0 | 0.003237981 | 48 | 308 | 5 | 0.004813892 | 48 | 308 | 5 | 0.002783875 | 48 | 308 | 6 | 
j30_10_6.rcp | 6.71083E-4 | 14 | 462 | 0 | 8.17074E-4 | 14 | 462 | 2 | 0.001263401 | 14 | 462 | 2 | 8.30279E-4 | 14 | 462 | 3 | 
j30_10_7.rcp | 7.04426E-4 | 13 | 562 | 0 | 8.30546E-4 | 13 | 562 | 2 | 0.001534046 | 13 | 562 | 2 | 7.70442E-4 | 13 | 562 | 2 | 
j30_10_8.rcp | 7.09278E-4 | 11 | 330 | 0 | 9.11735E-4 | 11 | 330 | 4 | 0.001358314 | 11 | 330 | 4 | 8.70415E-4 | 11 | 330 | 5 | 
j30_10_9.rcp | 0.001205966 | 14 | 335 | 0 | 0.010977237 | 143 | 335 | 2 | 0.018154956 | 143 | 335 | 2 | 0.012824768 | 143 | 335 | 2 | 
j30_10_10.rcp | 7.94795E-4 | 13 | 426 | 0 | 8.85841E-4 | 13 | 426 | 2 | 0.001295111 | 13 | 426 | 2 | 8.35464E-4 | 13 | 426 | 2 | 
j30_11_1.rcp | 5.28679E-4 | 11 | 631 | 1 | 7.07015E-4 | 11 | 631 | 2 | 0.001016435 | 11 | 631 | 2 | 6.12555E-4 | 11 | 631 | 2 | 
j30_11_2.rcp | 0.001716665 | 29 | 380 | 0 | 0.002423763 | 29 | 380 | 3 | 0.00323067 | 29 | 380 | 3 | 0.002006562 | 29 | 380 | 8 | 
j30_11_3.rcp | 6.64774E-4 | 11 | 588 | 0 | 7.90512E-4 | 11 | 588 | 1 | 0.001183023 | 11 | 588 | 1 | 7.33268E-4 | 11 | 588 | 1 | 
j30_11_4.rcp | 5.53588E-4 | 12 | 613 | 0 | 7.2944E-4 | 12 | 613 | 2 | 0.001235158 | 12 | 613 | 2 | 6.1911E-4 | 12 | 613 | 2 | 
j30_11_5.rcp | 8.01882E-4 | 11 | 461 | 1 | 0.001180376 | 11 | 461 | 5 | 0.001733692 | 11 | 461 | 5 | 0.001205642 | 11 | 461 | 7 | 
j30_11_6.rcp | 0.001018409 | 12 | 382 | 0 | 0.001243492 | 12 | 382 | 0 | 0.001698993 | 12 | 382 | 0 | 7.68837E-4 | 12 | 382 | 0 | 
j30_11_7.rcp | 7.95139E-4 | 10 | 427 | 0 | 6.82329E-4 | 10 | 427 | 0 | 9.91556E-4 | 10 | 427 | 0 | 5.41559E-4 | 10 | 427 | 0 | 
j30_11_8.rcp | 60.00003 | 928858 | -1 | 1 | 60.000103 | 743626 | -1 | 2 | 60.00014 | 477565 | -1 | 2 | 60.00006 | 693386 | -1 | 922833 | 
j30_11_9.rcp | 4.11857E-4 | 9 | 508 | 0 | 4.5729E-4 | 9 | 508 | 0 | 6.56444E-4 | 9 | 508 | 0 | 4.41299E-4 | 9 | 508 | 0 | 
j30_11_10.rcp | 7.12315E-4 | 12 | 438 | 0 | 8.85109E-4 | 12 | 438 | 2 | 0.001256542 | 12 | 438 | 2 | 8.51165E-4 | 12 | 438 | 2 | 
j30_12_1.rcp | 5.33497E-4 | 12 | 416 | 0 | 6.46916E-4 | 12 | 416 | 1 | 9.98247E-4 | 12 | 416 | 1 | 6.24531E-4 | 12 | 416 | 1 | 
j30_12_2.rcp | 3.73161E-4 | 12 | 340 | 0 | 4.53046E-4 | 12 | 340 | 0 | 6.41084E-4 | 12 | 340 | 0 | 5.0443E-4 | 12 | 340 | 0 | 
j30_12_3.rcp | 4.64943E-4 | 11 | 305 | 0 | 5.213E-4 | 11 | 305 | 0 | 7.85352E-4 | 11 | 305 | 0 | 4.83899E-4 | 11 | 305 | 0 | 
j30_12_4.rcp | 3.76368E-4 | 11 | 505 | 0 | 4.4769E-4 | 11 | 505 | 0 | 6.32396E-4 | 11 | 505 | 0 | 4.1756E-4 | 11 | 505 | 0 | 
j30_12_5.rcp | 5.27891E-4 | 14 | 276 | 0 | 0.001433382 | 14 | 276 | 1 | 8.49988E-4 | 14 | 276 | 1 | 5.6628E-4 | 14 | 276 | 1 | 
j30_12_6.rcp | 7.99086E-4 | 13 | 270 | 0 | 7.78063E-4 | 13 | 270 | 4 | 0.001169881 | 13 | 270 | 4 | 7.16336E-4 | 13 | 270 | 4 | 
j30_12_7.rcp | 5.37453E-4 | 11 | 266 | 0 | 6.39389E-4 | 11 | 266 | 1 | 9.12516E-4 | 11 | 266 | 1 | 5.94641E-4 | 11 | 266 | 1 | 
j30_12_8.rcp | 6.03319E-4 | 13 | 258 | 0 | 6.19732E-4 | 13 | 258 | 0 | 9.13367E-4 | 13 | 258 | 0 | 5.58934E-4 | 13 | 258 | 0 | 
j30_12_9.rcp | 4.38153E-4 | 11 | 305 | 0 | 6.07779E-4 | 11 | 305 | 1 | 8.09992E-4 | 11 | 305 | 1 | 5.72203E-4 | 11 | 305 | 1 | 
j30_12_10.rcp | 5.35906E-4 | 12 | 334 | 0 | 6.89906E-4 | 12 | 334 | 0 | 8.45732E-4 | 12 | 334 | 0 | 5.52468E-4 | 12 | 334 | 0 | 
j30_13_1.rcp | 60.000034 | 619910 | -1 | 386342 | 60.000107 | 554432 | -1 | 803880 | 60.00007 | 338738 | -1 | 484002 | 60.0001 | 578493 | -1 | 824406 | 
j30_13_2.rcp | 2.4186337 | 14737 | 346 | 6725 | 3.059398 | 15479 | 346 | 16165 | 4.3471546 | 14663 | 346 | 15224 | 2.8073738 | 14018 | 346 | 30864 | 
j30_13_3.rcp | 60.00005 | 343658 | -1 | 440172 | 60.000355 | 234217 | -1 | 284271 | 60.00004 | 159630 | -1 | 243404 | 60.00014 | 200571 | -1 | 330728 | 
j30_13_4.rcp | 60.00005 | 422285 | -1 | 91461 | 60.00017 | 353591 | -1 | 114673 | 60.00023 | 238219 | -1 | 107753 | 60.000423 | 689929 | -1 | 586180 | 
j30_13_5.rcp | 0.001296942 | 12 | 606 | 7 | 0.001431558 | 12 | 606 | 8 | 0.00214838 | 12 | 606 | 8 | 0.001301591 | 12 | 606 | 14 | 
j30_13_6.rcp | 60.00005 | 361410 | -1 | 205731 | 60.00012 | 449609 | -1 | 389169 | 60.000263 | 312077 | -1 | 244728 | 60.000042 | 577533 | -1 | 575464 | 
j30_13_7.rcp | 0.042881623 | 382 | 711 | 99 | 0.05667045 | 382 | 711 | 99 | 0.0816411 | 382 | 711 | 99 | 0.06484613 | 382 | 711 | 122 | 
j30_13_8.rcp | 60.00014 | 542680 | -1 | 907493 | 60.000072 | 546406 | -1 | 689483 | 60.000122 | 374042 | -1 | 461148 | 60.000145 | 579593 | -1 | 722166 | 
j30_13_9.rcp | 5.3390317 | 41142 | 484 | 30732 | 3.999272 | 26378 | 484 | 37400 | 7.588618 | 32661 | 484 | 45917 | 5.142597 | 32661 | 484 | 52995 | 
j30_13_10.rcp | 60.00021 | 446699 | -1 | 209122 | 60.000065 | 521016 | -1 | 328718 | 60.00015 | 335896 | -1 | 206692 | 60.00008 | 624991 | -1 | 992278 | 
j30_14_1.rcp | 9.48423E-4 | 13 | 252 | 0 | 0.001119328 | 13 | 252 | 3 | 0.001731841 | 13 | 252 | 3 | 0.001149328 | 13 | 252 | 3 | 
j30_14_2.rcp | 60.000114 | 617346 | -1 | 59 | 60.000042 | 594131 | -1 | 499 | 60.000195 | 371504 | -1 | 412 | 60.00005 | 500612 | -1 | 583637 | 
j30_14_3.rcp | 0.003593482 | 26 | 392 | 3 | 0.003924111 | 26 | 392 | 18 | 0.005863619 | 26 | 392 | 18 | 0.004892548 | 25 | 392 | 35 | 
j30_14_4.rcp | 0.002821595 | 30 | 313 | 2 | 0.003111643 | 30 | 313 | 8 | 0.005024313 | 30 | 313 | 8 | 0.003211559 | 26 | 313 | 12 | 
j30_14_5.rcp | 0.001049661 | 12 | 410 | 0 | 0.001178174 | 12 | 410 | 1 | 0.001678666 | 12 | 410 | 1 | 0.001222697 | 12 | 410 | 2 | 
j30_14_6.rcp | 7.17215E-4 | 10 | 284 | 0 | 8.59669E-4 | 10 | 284 | 2 | 0.001387231 | 10 | 284 | 2 | 0.001021471 | 10 | 284 | 5 | 
j30_14_7.rcp | 0.001171624 | 12 | 386 | 2 | 0.001262948 | 12 | 386 | 2 | 0.001976342 | 12 | 386 | 4 | 0.001219812 | 12 | 386 | 9 | 
j30_14_8.rcp | 8.55067E-4 | 11 | 532 | 0 | 0.001026531 | 11 | 532 | 2 | 0.001680113 | 11 | 532 | 2 | 9.57212E-4 | 11 | 532 | 3 | 
j30_14_9.rcp | 0.001254054 | 13 | 433 | 2 | 0.001228628 | 13 | 433 | 3 | 0.001830522 | 13 | 433 | 3 | 0.001213944 | 13 | 433 | 4 | 
j30_14_10.rcp | 0.002937484 | 40 | 265 | 2 | 0.003553663 | 40 | 265 | 9 | 0.005692999 | 40 | 265 | 9 | 0.003551859 | 40 | 265 | 13 | 
j30_15_1.rcp | 8.95233E-4 | 12 | 338 | 0 | 0.001041715 | 12 | 338 | 0 | 0.001514454 | 12 | 338 | 0 | 0.001065109 | 12 | 338 | 0 | 
