Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
pack033.rcp | 600.00006 | 15194863 | -1 | 1318809 | 600.00006 | 12683615 | -1 | 3822979 | 600.00006 | 7629204 | -1 | 2308403 | 600.00006 | 12470068 | -1 | 15708633 | 
pack034.rcp | 600.00006 | 12422044 | -1 | 5110297 | 600.00006 | 9875622 | -1 | 4967998 | 600.0001 | 6256068 | -1 | 3135454 | 600.00006 | 10152524 | -1 | 19942016 | 
pack035.rcp | 600.00006 | 16078643 | -1 | 4033194 | 600.00006 | 13218597 | -1 | 7803903 | 600.00006 | 7791150 | -1 | 4451719 | 600.00006 | 14005936 | -1 | 20244111 | 
pack036.rcp | 600.00006 | 14441558 | -1 | 4461234 | 600.00006 | 13166682 | -1 | 7516864 | 600.0001 | 7777541 | -1 | 4244922 | 600.00006 | 14246823 | -1 | 15785156 | 
pack037.rcp | 600.00006 | 15667795 | -1 | 5048847 | 600.00006 | 13150218 | -1 | 6633426 | 600.00006 | 8296211 | -1 | 4263919 | 600.00006 | 14143022 | -1 | 16050320 | 
pack038.rcp | 600.00006 | 14258990 | -1 | 2505164 | 600.00006 | 11186879 | -1 | 4415480 | 600.0001 | 6766278 | -1 | 2333796 | 600.00006 | 11985334 | -1 | 17810869 | 
pack039.rcp | 600.00006 | 14698528 | -1 | 5916052 | 600.00006 | 12548987 | -1 | 6192960 | 600.00006 | 7457289 | -1 | 3430220 | 600.00006 | 12999410 | -1 | 12692890 | 
pack040.rcp | 600.00006 | 13484586 | -1 | 5092728 | 600.00006 | 11169730 | -1 | 7772408 | 600.0002 | 6708206 | -1 | 4590929 | 600.00006 | 11156488 | -1 | 16915802 | 
pack041.rcp | 600.0002 | 5361371 | -1 | 5859278 | 600.00006 | 5316056 | -1 | 4765657 | 600.0002 | 3060983 | -1 | 2842271 | 600.00006 | 5854728 | -1 | 5627844 | 
pack042.rcp | 600.0001 | 5287216 | -1 | 6823802 | 600.0001 | 5282654 | -1 | 5642366 | 600.00006 | 3068203 | -1 | 3343751 | 600.00006 | 5510168 | -1 | 6157056 | 
pack043.rcp | 600.00006 | 16933262 | -1 | 15347731 | 600.00006 | 14566577 | -1 | 7846186 | 600.00006 | 9843769 | -1 | 5257853 | 600.00006 | 15184955 | -1 | 9860273 | 
pack044.rcp | 600.00006 | 11885188 | -1 | 24872055 | 600.00006 | 10213729 | -1 | 12293873 | 600.00006 | 7288136 | -1 | 8785864 | 600.00006 | 10789662 | -1 | 14694965 | 
pack045.rcp | 600.00006 | 10121306 | -1 | 4088916 | 600.00006 | 8980947 | -1 | 6245103 | 600.00006 | 5254477 | -1 | 3654504 | 600.00006 | 10882208 | -1 | 15617750 | 
pack046.rcp | 600.00006 | 14663985 | -1 | 7248764 | 600.0001 | 13387660 | -1 | 5442311 | 600.0001 | 8395190 | -1 | 3374863 | 600.00006 | 13988406 | -1 | 12109527 | 
pack047.rcp | 600.0002 | 10512451 | -1 | 6093607 | 600.00006 | 9046330 | -1 | 6644015 | 600.0001 | 5553176 | -1 | 4053552 | 600.0002 | 9284093 | -1 | 11676097 | 
pack048.rcp | 600.00006 | 9564555 | -1 | 7977184 | 600.0001 | 8091952 | -1 | 9076762 | 600.00006 | 4838387 | -1 | 5454352 | 600.00006 | 9023015 | -1 | 14655355 | 
pack049.rcp | 600.00006 | 3113944 | -1 | 4257925 | 600.0003 | 5323157 | -1 | 5340204 | 600.0002 | 2972481 | -1 | 3111043 | 600.00006 | 5434912 | -1 | 5533248 | 
pack050.rcp | 600.00006 | 13717849 | -1 | 5203814 | 600.00006 | 12315503 | -1 | 5257925 | 600.0001 | 7617175 | -1 | 3272726 | 600.00006 | 12486752 | -1 | 11728515 | 
pack051.rcp | 600.0001 | 5322687 | -1 | 6865062 | 600.00006 | 5348866 | -1 | 5709079 | 600.0001 | 3075444 | -1 | 3350970 | 600.00006 | 5377783 | -1 | 6009904 | 
pack052.rcp | 600.00006 | 9110998 | -1 | 10626924 | 298.00128 | 3412948 | 85 | 5886293 | 530.7687 | 3412948 | 85 | 5886117 | 297.05734 | 3414388 | 85 | 7847288 | 
pack053.rcp | 600.00006 | 14857320 | -1 | 8429107 | 600.00006 | 13925063 | -1 | 7331636 | 600.0001 | 8714932 | -1 | 4499893 | 600.00006 | 15319733 | -1 | 15457293 | 
pack054.rcp | 600.00006 | 7366167 | -1 | 9115632 | 600.00006 | 6401829 | -1 | 6731477 | 600.00006 | 4019983 | -1 | 4308886 | 600.0001 | 7030057 | -1 | 8415807 | 
pack055.rcp | 600.00006 | 12265885 | -1 | 7240339 | 600.0001 | 10926709 | -1 | 7417790 | 600.00006 | 6935087 | -1 | 4645858 | 600.0001 | 11746194 | -1 | 14947601 | 
Solve by All :3       NbTL :4, NbH :6, NbCH :5, NbOH :6   TimeTL :20.783880228875205, TimeH :21.58868287806399, TimeCH :30.22339064317445, TimeOH :23.369749477598816   BackTL :207890, BackH :178396, BackCH :178396, BackOH :178103
